event,probability
salvage,0.001488095238095238
patent,0.002976190476190476
reenter,0.001488095238095238
irritate,0.001488095238095238
degrade,0.002976190476190476
intersect,0.001488095238095238
institutionalise,0.001488095238095238
simplify,0.001488095238095238
second,0.001488095238095238
publicise,0.004464285714285714
immigrate,0.004464285714285714
harness,0.001488095238095238
commonplace,0.001488095238095238
crawl,0.002976190476190476
exonerate,0.00744047619047619
censure,0.002976190476190476
rebuke,0.005952380952380952
light,0.005952380952380952
slap,0.002976190476190476
rampage,0.001488095238095238
hack,0.001488095238095238
underscore,0.001488095238095238
essential,0.001488095238095238
urgent,0.001488095238095238
waiver,0.001488095238095238
spraypainted,0.001488095238095238
flank,0.001488095238095238
rupture,0.001488095238095238
grieve,0.001488095238095238
repent,0.002976190476190476
swoop,0.001488095238095238
vandalise,0.002976190476190476
shorten,0.002976190476190476
char,0.002976190476190476
breed,0.002976190476190476
reassess,0.001488095238095238
loose,0.001488095238095238
earmark,0.001488095238095238
ascertain,0.001488095238095238
single,0.001488095238095238
parallel,0.001488095238095238
scuffle,0.002976190476190476
dispense,0.004464285714285714
recede,0.002976190476190476
dazzle,0.001488095238095238
jostle,0.001488095238095238
terrorize,0.001488095238095238
ignorant,0.001488095238095238
tackle,0.001488095238095238
into,0.001488095238095238
unload,0.001488095238095238
smite,0.001488095238095238
hitthem,0.001488095238095238
fulfill,0.001488095238095238
log,0.001488095238095238
balance,0.001488095238095238
renegotiate,0.001488095238095238
soften,0.001488095238095238
unlike,0.001488095238095238
reverberations,0.001488095238095238
embolden,0.001488095238095238
islamize,0.001488095238095238
shuttle,0.002976190476190476
err,0.001488095238095238
sicken,0.002976190476190476
obliterate,0.001488095238095238
dominant,0.002976190476190476
"imperialism""—in",0.001488095238095238
elbow,0.001488095238095238
pitch,0.001488095238095238
setback,0.001488095238095238
remake,0.001488095238095238
prominent,0.002976190476190476
thrust,0.001488095238095238
repaved,0.001488095238095238
pocket,0.001488095238095238
access,0.001488095238095238
insure,0.001488095238095238
unarm,0.001488095238095238
gloss,0.001488095238095238
impute,0.001488095238095238
spy,0.002976190476190476
intrigue,0.001488095238095238
flag,0.001488095238095238
miscalculate,0.002976190476190476
age,0.002976190476190476
delete,0.002976190476190476
laud,0.001488095238095238
jeopardize,0.002976190476190476
buttress,0.002976190476190476
garrison,0.004464285714285714
baptise,0.002976190476190476
stake,0.001488095238095238
magnify,0.001488095238095238
billow,0.001488095238095238
vilify,0.002976190476190476
decolonize,0.001488095238095238
lean,0.004464285714285714
reassumed,0.001488095238095238
reallocate,0.001488095238095238
toughen,0.001488095238095238
rack,0.001488095238095238
fracture,0.005952380952380952
unify,0.001488095238095238
reintroduce,0.001488095238095238
failure,0.001488095238095238
reliant,0.001488095238095238
fluctuate,0.001488095238095238
cold,0.001488095238095238
fortunate,0.001488095238095238
theorize,0.001488095238095238
emit,0.001488095238095238
amnesty,0.001488095238095238
gradually,0.001488095238095238
alongside,0.001488095238095238
incriminate,0.001488095238095238
disgrace,0.001488095238095238
override,0.001488095238095238
wiretapped,0.002976190476190476
indignant,0.001488095238095238
deplete,0.002976190476190476
drug,0.001488095238095238
kiss,0.002976190476190476
spat,0.001488095238095238
delegate,0.005952380952380952
resident,0.001488095238095238
adorn,0.002976190476190476
stray,0.004464285714285714
proliferate,0.001488095238095238
snow,0.002976190476190476
hearten,0.002976190476190476
obvious,0.001488095238095238
strategize,0.001488095238095238
disfigure,0.002976190476190476
attest,0.001488095238095238
summarise,0.001488095238095238
empty,0.002976190476190476
defame,0.001488095238095238
unpopular,0.001488095238095238
net,0.001488095238095238
uncomfortable,0.001488095238095238
section::::entering,0.001488095238095238
repress,0.002976190476190476
reunite,0.004464285714285714
stylise,0.001488095238095238
package,0.001488095238095238
attach,0.004464285714285714
recreate,0.001488095238095238
demoralize,0.002976190476190476
safe,0.001488095238095238
valid,0.001488095238095238
transmit,0.004464285714285714
dishonorably,0.001488095238095238
process,0.002976190476190476
categorically,0.001488095238095238
hypothesise,0.001488095238095238
scramble,0.001488095238095238
believd,0.001488095238095238
easening,0.001488095238095238
analyse,0.001488095238095238
pilot,0.001488095238095238
stagger,0.001488095238095238
adore,0.001488095238095238
remarry,0.002976190476190476
bail,0.004464285714285714
imbue,0.001488095238095238
distress,0.002976190476190476
reapply,0.001488095238095238
enchant,0.001488095238095238
ashamed,0.001488095238095238
wage,0.001488095238095238
haunt,0.001488095238095238
outvote,0.001488095238095238
instill,0.002976190476190476
electrify,0.001488095238095238
greatly,0.001488095238095238
collide,0.001488095238095238
undamaged,0.001488095238095238
counterbalance,0.001488095238095238
unblock,0.001488095238095238
smoke,0.001488095238095238
trickle,0.001488095238095238
wary,0.001488095238095238
resupplied,0.001488095238095238
ponder,0.001488095238095238
forestall,0.001488095238095238
faint,0.001488095238095238
wail,0.001488095238095238
independent,0.001488095238095238
impart,0.001488095238095238
filter,0.001488095238095238
accentuate,0.001488095238095238
emulate,0.001488095238095238
unidentified,0.001488095238095238
preclude,0.001488095238095238
prosper,0.001488095238095238
evaporate,0.001488095238095238
butcher,0.001488095238095238
rouse,0.002976190476190476
digest,0.001488095238095238
charm,0.001488095238095238
railroad,0.001488095238095238
prorogue,0.002976190476190476
officiate,0.002976190476190476
undo,0.002976190476190476
excommunicate,0.001488095238095238
worship,0.001488095238095238
contract,0.00744047619047619
slat,0.002976190476190476
bolt,0.001488095238095238
advertise,0.002976190476190476
gore,0.001488095238095238
misrepresent,0.001488095238095238
influential,0.004464285714285714
mature,0.004464285714285714
awash,0.001488095238095238
carbonise,0.001488095238095238
embalm,0.002976190476190476
evangelize,0.001488095238095238
marginalise,0.001488095238095238
disdainful,0.001488095238095238
stifle,0.001488095238095238
blare,0.001488095238095238
backfire,0.004464285714285714
traumatise,0.001488095238095238
manifestly,0.001488095238095238
demonise,0.001488095238095238
tense,0.001488095238095238
hone,0.001488095238095238
solemnise,0.001488095238095238
disdain,0.001488095238095238
inventoried,0.001488095238095238
suffocate,0.001488095238095238
stride,0.001488095238095238
general,0.001488095238095238
rectify,0.001488095238095238
d,0.001488095238095238
bestow,0.002976190476190476
counsel,0.001488095238095238
poison,0.001488095238095238
airlift,0.002976190476190476
manhandle,0.001488095238095238
rebroadcast,0.001488095238095238
off,0.001488095238095238
boo,0.001488095238095238
snub,0.001488095238095238
dump,0.001488095238095238
subscribe,0.001488095238095238
catalyze,0.001488095238095238
alternate,0.001488095238095238
telegraph,0.004464285714285714
amplify,0.001488095238095238
enumerate,0.001488095238095238
plaster,0.002976190476190476
din,0.001488095238095238
shell,0.001488095238095238
spear,0.001488095238095238
chock,0.001488095238095238
reconstruct,0.001488095238095238
redesign,0.001488095238095238
revamp,0.001488095238095238
league,0.001488095238095238
disbandment,0.001488095238095238
ostracize,0.001488095238095238
rewrite,0.001488095238095238
extradite,0.001488095238095238
slant,0.001488095238095238
insincere,0.001488095238095238
detour,0.001488095238095238
climax,0.001488095238095238
trample,0.001488095238095238
centralise,0.001488095238095238
rob,0.004464285714285714
induct,0.001488095238095238
tax,0.001488095238095238
restrain,0.001488095238095238
dismember,0.001488095238095238
riddle,0.001488095238095238
drape,0.001488095238095238
abstain,0.001488095238095238
pervade,0.001488095238095238
travail,0.001488095238095238
reemphasized,0.001488095238095238
purse,0.001488095238095238
download,0.001488095238095238
beset,0.001488095238095238
flourish,0.001488095238095238
blind,0.001488095238095238
section::::sentenced,0.001488095238095238
section::::removed,0.001488095238095238
overdose,0.001488095238095238
pride,0.001488095238095238
jockey,0.001488095238095238
extrapolate,0.001488095238095238
forewarn,0.001488095238095238
pulsate,0.001488095238095238
transition,0.001488095238095238
graze,0.001488095238095238
extract,0.001488095238095238
bayonet,0.001488095238095238
trail,0.001488095238095238
finalise,0.001488095238095238
quiet,0.001488095238095238
predispose,0.001488095238095238
tilt,0.001488095238095238
expropriate,0.002976190476190476
refit,0.001488095238095238
reuse,0.001488095238095238
rediscover,0.001488095238095238
despondent,0.001488095238095238
disburse,0.001488095238095238
accommodate,0.001488095238095238
manoeuvre,0.001488095238095238
sport,0.001488095238095238
suit,0.001488095238095238
blithely,0.001488095238095238
nettle,0.001488095238095238
peter,0.001488095238095238
indulge,0.001488095238095238
despatch,0.001488095238095238
pelt,0.001488095238095238
wad,0.001488095238095238
unpack,0.001488095238095238
disassociate,0.001488095238095238
relish,0.001488095238095238
mine,0.001488095238095238
prefigure,0.001488095238095238
glad,0.001488095238095238
churn,0.001488095238095238
embrionary,0.001488095238095238
twinkle,0.001488095238095238
memorialize,0.001488095238095238
endeavor,0.001488095238095238
presciently,0.001488095238095238
stretch,0.001488095238095238
agreement,0.001488095238095238
ordinate,0.001488095238095238
muse,0.001488095238095238
eulogize,0.001488095238095238
sterilize,0.001488095238095238
obstruct,0.001488095238095238
insert,0.001488095238095238
extinguish,0.001488095238095238
swirl,0.001488095238095238
black,0.001488095238095238
with,0.001488095238095238
section::::arrested,0.001488095238095238
unknown,0.001488095238095238
inaccessible,0.001488095238095238
jab,0.001488095238095238
intentionally,0.001488095238095238
ram,0.001488095238095238
contravene,0.001488095238095238
bounce,0.002976190476190476
tumble,0.002976190476190476
trim,0.002976190476190476
rebound,0.002976190476190476
narrow,0.001488095238095238
lash,0.001488095238095238
stump,0.001488095238095238
shepherd,0.001488095238095238
denunciation,0.001488095238095238
unchanged,0.001488095238095238
cap,0.001488095238095238
edge,0.001488095238095238
shun,0.001488095238095238
debut,0.001488095238095238
stabilise,0.001488095238095238
республик)—replaced,0.001488095238095238
materialize,0.001488095238095238
huddle,0.001488095238095238
:,0.001488095238095238
consume,0.001488095238095238
taste,0.001488095238095238
stalk,0.001488095238095238
suffice,0.001488095238095238
par,0.001488095238095238
disorganize,0.002976190476190476
stain,0.001488095238095238
pivot,0.001488095238095238
drain,0.001488095238095238
choreograph,0.001488095238095238
hound,0.001488095238095238
oppress,0.001488095238095238
segregate,0.001488095238095238
top,0.001488095238095238
denoucned,0.001488095238095238
man,0.001488095238095238
merit,0.001488095238095238
heat,0.001488095238095238
debouch,0.001488095238095238
dread,0.001488095238095238
fraternize,0.001488095238095238
radicalize,0.001488095238095238
mire,0.001488095238095238
stymie,0.001488095238095238
wire,0.001488095238095238
disenchant,0.001488095238095238
outmatch,0.001488095238095238
splendor,0.001488095238095238
fruition,0.001488095238095238
departure,0.001488095238095238
shy,0.001488095238095238
denigrate,0.001488095238095238
assimilate,0.001488095238095238
journey,0.001488095238095238
situate,0.001488095238095238
swerve,0.001488095238095238
surveillance,0.001488095238095238
siphon,0.001488095238095238
animate,0.001488095238095238
pacify,0.001488095238095238
bequeath,0.001488095238095238
labour,0.001488095238095238
canalize,0.001488095238095238
revel,0.001488095238095238
misquote,0.001488095238095238
away,0.001488095238095238
revitalize,0.001488095238095238
relative,0.001488095238095238
redouble,0.001488095238095238
narrate,0.001488095238095238
heikal,0.001488095238095238
furnish,0.001488095238095238
